avg_num_tags,views,video_id
20,11886483,OS8taasZl8k
13,11855592,74Xn1lhiQaI
38,11855479,p9LLoijPQfg
27,11852907,FfesqRkdSEk
39,11839770,izc8IKVjPCA
37,11834432,g2Al27LJ5-0
33,11772770,E553AnMAvlU
41,11767738,3dMhHyIn-8Y
26,11748576,o6jZ7IFt6mQ
24,11746892,DslHQto2V7I
22,11718364,WFsAon_TWPQ
1,11716840,CvEzCkdgnWk
22,11713353,zzd4ydafGR0
3,11707277,AoDtj4uZbR4
27,11695783,LIBsKhpeFKw
22,11686984,3sO-Y1Zbft4
7,11680208,uImFHteQd_8
21.714285714285715,11673622,YL1SVxj_W1M
21,11662753,35lirBqwgTs
25,11661388,jgyTwWtvMdE
22,11653566,8kiPjEeTaW4
15,11649547,F6Zy_mLgSNQ
5,11644105,3x4D6A12Ql8
3,11595483,9-uv5_KHIvA
43,11589878,1QD0FeZyDtQ
10,11589638,3PHhl2pa3jo
19,11589393,h2ZmVAdezF8
22,11563313,RuDsBrSczis
35,11547879,UhbixyxgsiU
21.142857142857142,11544893,6tLxv5EsszA
2,11537683,t3oLeSPINOk
7,11534324,6ZUPsl0EVuk
12,11528418,skl6N3zGv-s
12,11521913,2bZYqFsU72Y
25,11515228,v9WSjE3tIkg
29,11514337,LMZPnwz_dT0
9,11509518,wvsP_lzh2-8
20,11492104,CQta9Hq28rI
19,11480748,QoB5JqiM5cE
7,11480578,O2CIAKVTOrc
14,11479423,sRxrwjOtIag
3,11476509,fv8Ir8jYa44
25,11474693,Anb3bDTyjXA
15,11458292,8YjFbMbfXaQ
25,11433046,0OnHP2tlTU0
19,11416869,IO1Nl9ErTsI
19,11398213,aFWDOFg7X2A
21.666666666666668,11382975,Z_MvkyuOJgk
28,11380358,7qrlCLbGigc
25,11370008,gXgf5smLEgQ
15,11357409,PtaP4UkZKyc
13,11343346,PHr72DM762k
44,11329588,6NMvQU9xNbo
25,11318353,544DTGHIBM0
15,11312507,1LaqJ7KFIao
23,11305062,NvKjO-8DusE
26,11296819,e2AeKIzfQus
24,11280344,MS18aoIDK0s
3,11278370,hiehLFrTlRs
25,11275655,nowJp4hsQ7k
16,11268647,fMIn43MiwG8
46,11255272,n1dEqq2hepw
16,11254786,6iuwBio5EUA
12,11248133,gN15j7RHPvE
7,11217510,BboMpayJomw
16,11203088,QdpxoFcdORI
6,11198316,p9cCrwKhjGs
27,11195950,ziotSaBtqGk
7,11177090,zwa7NzNBQig
4,11173912,CRrf3h9vhp8
47,11166534,jbGRowa5tIk
26,11154991,ewgCqJDI_Nk
11,11154595,CuyTC8FLICY
28,11139296,7aekxC_monc
25,11138980,CK78QUMcZL8
25,11122427,Asm5LwWeXrs
20,11101828,NYaWttKgnwo
20,11097227,RljdPIfnp0U
22,11095179,JYVpwc3TvZU
21,11073124,K2kUyHgadQo
30,11068273,rP09GUQFDFk
19,11032716,9G62MZEh_1s
38,11023102,GA7Kl7XWOmM
67,11018222,AxGCFEnUYUc
16,11017235,6j928wBZ_Bo
37,11015512,Uq9gPaIzbe8
48,10999835,Bb7pphWltLI
13,10997204,vw2FOYjCz38
54,10996944,yKELA1qBAKA
3,10982209,7TBPrYJDoDE
9,10978392,kl9CvjeaddA
8,10963386,cDTG6o1vC2I
19,10961732,r_VSll0WLZE
29,10940775,jr47YisIsz8
38,10935367,XW2E2Fnh52w
64,10935216,PmV631kroUU
24,10933987,R3BdincaJe4
10,10929794,Uqs2IJuspSw
9,10921115,kP9TfCWaQT4
31,10911488,qrTiyVEW8gc
51,10894703,y5g-PTeDkwY
7,10886862,qIQ3xNqkVC4
24,10880962,Hi0zbU3DW6o
25,10871833,WVZTsTXO3Nk
5,10871033,FFV6t4Dl_zQ
25,10854306,ViKUtdy2YB8
18,10845175,r5inVONkOKQ
13,10839998,x5lrkdvEZGg
5,10822925,a4YwJCZRh5M
30,10812329,Aui0ZKIaXVc
23,10811841,32I0Qso4sDg
34,10793949,I9RC_DANDAM
29,10787492,Fp9pNPdNwjI
24,10785029,GdJkO3PLZrs
23,10781305,uYnQDsaxHZU
13,10772988,Sx6dAx7dnXg
18,10766285,FqmYc62HUec
4,10758265,yjki-9Pthh0
24,10748707,4yf-PZDQ_34
12,10731443,4oJ7gAdaU5A
38,10716883,7N70RcxxKsk
32,10711480,1xzYLkxjdag
48,10710146,W7ZIz4w9Edo
46,10688983,I4AgeDIrHGY
13,10667592,OG4gq9fCoRE
13,10667471,GFYsZ2yRvrw
26,10664794,-xR_lBtEvSc
15,10663669,1LMz6hgQtBM
17,10648287,SL9aJcqrtnw
25,10633052,wUoxbm9MUc0
31,10632237,beToTslH17s
25,10631645,plTvQ1g59yM
27.666666666666668,10630482,qxGmGGmvFD8
15,10627992,DoyhJP_e7JQ
5,10624524,sOreUnGoIMg
61,10623833,c_e-IC0VwZM
29,10616464,Fwg9-MXdBYA
5,10600848,u0LaoQks5mY
3,10599054,CpSSvXbCjdo
34,10580865,x9D0uUKJ5KI
2,10566548,AAOOKbk-knM
11,10560748,UF7hTMMeRv0
29,10552503,DO8NSL5Wyeg
48,10544428,Df_hrHHcQ_g
31,10541830,LXzPkkQirnM
17,10538467,B38eWbSuSiM
5,10537992,At1DrtKb84Y
28.77777777777778,10534398,u884fEIPY3g
13,10524530,yJUUw3piMl8
8,10516367,tRMGdWValIk
7,10516093,rg_160Be71g
33,10515868,NAo38Q9c4xA
19,10506819,YZ4W964hocA
26,10503905,2-uQ70LZEyc
14,10496099,UdfSrJvqY_E
43,10495645,2EGuVKx_MXA
25,10485030,5s6iBACk-E4
7,10476988,G_BYjnopO6U
11,10473993,SPVJeKweiv8
34,10469033,1JHOl9CSmXk
9,10464408,v9lZ2MEx8oU
7,10461584,CkTVoLamPio
2,10457442,VT8FCPTYEeU
26,10440719,HZb-nym3HhA
14,10437826,QyKe4VXDx5I
25,10436405,ey_EjSzKFWQ
4,10422259,ejys3sT2LHw
10,10421963,X-NH1uUfr0U
25,10417819,hDYFFYUzxQQ
10,10403763,Fcl30mWtJQU
24,10381220,4eKXwKDdXYA
17,10374991,QtMzV73NAgk
4,10358295,I1Rei-EpAB8
3,10334309,bdbEzhBFGTQ
24,10328045,Na2hOcx4uX8
31,10325712,Juo4pgoFDYw
15,10301710,ri_7WhlpSjE
23,10293595,giOdmN6mANg
5,10286748,EN5Ga6OMwhA
18,10285195,z2JmKR_STSw
32,10279134,ZynBkp-4GQ8
25,10268581,ONj9cvHCado
17,10259247,Tc0tLGWIqxA
15.428571428571429,10236747,v6HBZC9pZHQ
8,10234416,avgBgc210bg
20,10219729,4J0xFUyz1nw
25,10216697,MUikqGprlOg
15,10211653,JeHUHuIRXHo
41,10209665,15-vLIZ_2mU
28,10207396,1Th0h_nSTgU
49,10207282,lPi7cQGNqcM
12,10203422,ZdBuij_p0No
29,10195111,oZ6iiRrz1SY
45,10191002,1SIX0HTH-50
28,10189531,gj5ibYSz8C0
58,10189198,K26EZJVHakE
22,10188584,28YwvwneKoY
18,10184783,LH0CWJYgEaI
13,10163905,DY6bzDVN7Og
18.153846153846153,10160105,t6fIp7mMJ90
12,10155684,9MhwHkKW5UU
9,10150407,4F_vcZ6KD9Q
39,10147121,hOVDNS0IvHc
25,10145449,T1QUEKLNPtA
21,10139324,K7JrX7PHGBE
19,10134725,EleODaehtgo
26,10126583,HtlTyJ1hxJA
5,10119765,BwPL0Md_QFQ
30.666666666666668,10110193,VgjyPmFKxCU
33,10100703,XGuW5UKSIcY
25,10100610,DvkTX-AquQo
49,10095357,PAgQHcKMOIk
9,10082567,aVAKT9UxJMI
4,10067254,g9_aYyEDMD0
36,10062989,nNpvWBuTfrc
16,10055715,xv792jyJNoo
31,10048664,gfHbg53ykPY
19,10044104,9FKnTxSC16E
31,10042269,UdiaQcAjzT0
4,10035089,7Q-WGjqpIvY
3,10015490,WB4LhvhLzlw
46,9996452,xf-XK8_HiD0
38,9980097,dycv5jdhx88
14,9974298,pkAcITUm4LM
17.444444444444443,9962524,j5uAR9w7LBg
25,9952993,fqq9TSkSe2U
19,9943354,ieTnO1Dvt-I
10,9930144,bLF90M96m2Q
27,9924072,BH5-rSxilxo
23,9922139,sXkhYC8Z9lw
10,9895687,sG9rX6Ifzhw
1,9883974,xl125ZovpAA
53,9881261,M7lIml8-eHU
11,9879198,UXW9ldj_2wM
3,9876783,IV3dnLzthDA
47,9866549,Tl1ycnEFk3I
25,9863792,_iz5_DuY_II
18,9863518,_TisATbpyxw
31,9861257,osa7x8qUVec
33,9859192,T7BMndEDYLc
25,9855837,yzbeiFEUPNQ
36,9855318,oOfJHwyCSPA
48,9838235,venrE8gdz30
17,9835875,ClQ-ymoXJZc
25,9828035,8kWrN2bgvSA
21,9822293,jpaOFkOqmvY
14,9806762,B50m5J2jqIg
25,9804652,IWWv3dq4Gb4
15,9788657,rX7BP08hW_0
19,9782586,n1khwOk5dN8
26,9775878,iiXY7T1r5UA
22,9764366,XNFBE0t0hIM
6,9756991,X7d6Dt17yHk
22,9748664,BmzFSKGwx54
42,9747618,ttmC2XvKALA
25,9746292,_t9LL1VcG3Q
4,9740608,oMsizmQ9l5c
22,9732333,r5n1GCY-nYQ
32,9712928,1idPrF17UP0
4,9709901,amnspvOH-EE
46,9707482,ETnepJ1zgKQ
24,9706325,fjp4thii1WY
27,9702705,z6512XKKNkU
23,9692612,-kCePEEBjvc
7,9684208,xH9Cq3d67fc
62,9676077,X5e4kNAYLWI
23,9675733,PkzJgGZBFDg
18,9667720,4M5jGbVfItE
39,9665656,mON6_EQfQFI
23.5,9665494,ospQ06jJe-I
42,9659589,8Mc6zZxBTLA
28,9657248,EDZ25anwgjc
18,9651432,HbkBVxU5K5A
4,9651087,Xa0Swz3X1cQ
4,9644399,Szj1iqYanFM
38,9635590,qNUTz6dk4HE
14,9632647,I5RhX06NYvQ
37,9614452,Gz5-NQROQGw
28,9610521,BX0lKSa_PTk
16,9606924,Tzpotd5KB7o
29,9585219,vs61OHs2g-w
44,9560622,UoVNtD-0kTI
23.4,9557630,L7P68k8jWbI
20,9543897,s9PzYuVwCSE
18,9534105,q3xZgkeUM9I
45,9531514,6fJfxWHHF9Y
21,9524961,i7ytY9Onf9o
36,9516219,n_DtpY9wbGg
19,9514635,KrgJp7Z1Hv8
20,9482051,kpnwRg268FQ
17.555555555555557,9480371,Ty-CHgmCeKw
17.333333333333332,9457789,DgR3W3pbpPo
25,9433450,5orcB4yyjoU
39,9425057,QRZJNqoJQFY
24,9419904,M7Z2tgJo8Hg
21,9418814,MqzX9JAZ08U
10,9415406,u9n7Cw-4_HQ
23,9412906,IWBsDaFWyTE
32,9407493,8BlQPORtSsQ
10,9407118,8AJCf-NbxGM
25,9405250,HR1ig6u9-6A
19,9394408,9krjiqk_Ki4
6,9392744,ZrS9vWPSQEU
8,9385231,hLQGsWA6ST8
39,9384537,74ZSIJk2pcg
31,9378359,4hgWG5gtZJg
1,9376056,yHcHn5P252c
24,9367322,Xnz9FHj3Ifw
40,9366331,wVCAr0yMy-M
25,9361953,9jogc9HMKhM
27,9355350,j_V6PTcCQCc
35,9347842,ih6vI5SAkjc
10,9337722,T2fjQrsKbAM
6,9333324,KivZieyf3b0
49,9330217,nUwTnJ8yFXY
13,9324485,Td6VN0qmfbc
25,9323818,OSXbYwoCc5Y
21,9321366,6D5w2TG8IqM
28,9310363,B7Ofs53h3E8
18,9310090,QhRM-X9kqFs
21,9308848,8aPJKZRjh1w
40,9304720,t8JCJZM8tCw
40,9304377,PM2f835zx88
28,9301839,20WNckAJbXU
28,9286511,JdBYVNuky1M
35,9279522,QMwJtMJLXE0
42,9275638,X8oxmgDIh70
44,9271804,VsJIpReqo5Q
25,9261579,ZgxNvOhwNbU
9,9259194,AbZH7XWDW_k
50,9256743,RL42Yl4LS6c
25,9255778,PJC-oRDwwY8
38,9235427,qo9Ri1qPInM
16,9230261,_uS8QRe2qfE
52,9216019,6uZy86ePgO0
1,9207975,JW-KIbV9PRU
20,9199997,pRl2tawentY
25,9198438,GsO-9F1PsfI
25,9198296,pGi3Bgn7U5U
28,9196859,p_4M4TKTydM
10,9195237,S03T47hapAc
20,9167775,0-Tm65i96TY
59,9165200,v4yLeNt-kCU
40,9163727,5AwdkGKmZ0I
13,9156591,zrsBjYukE8s
24,9151598,_HmLuJJN9jQ
14,9149011,TzFRVk2ektI
47,9123353,AHikmx0eVXM
38,9120314,7jKze614bT0
5,9111674,wHBBoUtJHhA
2,9107581,01Jfgwwp4d8
10,9098796,9P7P1lxwZms
9,9094646,gEMg5dOUk7Q
2,9093966,ZCrPxxxK6nI
16,9091400,P2KnD7sfpoA
39,9083687,cfZA6udrVUc
3,9080498,vGCCtFIzjwo
23,9074998,0C80BSgjb8M
15,9072891,uioLnStATUc
17,9062409,HvqgpU0qxgc
16,9060648,ZQ7_En2xEm4
5,9053007,BLuqtTn4610
25,9051253,ZrdQSAX2kyw
37,9046383,BMM4UIetbjw
31,9037614,1Z6CHioIn3s
19,9023654,U2SNwtE-0Us
1,9021923,qhrdHl1LZH4
11,9015951,jMMeDlR47eY
14,9011743,oJkz-Ops9ws
21,8989465,kIEWJ1ljEro
31,8975631,prSxHZBY3CU
39,8966239,DXQgjp0pZcI
26,8963651,mz9XwK779PE
29,8961976,vZA5heWazIQ
9,8961190,SdLShOCvVeM
15,8961106,UfqV3dAoiUQ
17,8959053,qCZHarOQvc4
23,8946204,ZfVYgWYaHmE
12,8936430,G7ONrDab6cU
16,8935149,9pX76rbcqBM
25,8931036,HjhYo55QKfQ
26,8929816,mPU0WNUzsBo
2,8928586,bbiCkBWaOL8
13,8922716,Om0rYw6qzb8
27,8920570,2KP-70_fCv4
14,8918380,Ej0vb8xhvbw
25,8916843,vd57lL4a8Iw
10,8914786,-UCDXvmgias
13,8905769,ajxfoVrXdKw
26,8904539,2oshNfAgGe4
9,8893017,jkBfGvb7NzM
21,8878429,fLFvbwrWLQY
29,8872305,GGOyFnrZRt0
2,8858874,OYhFFQl4fLs
3,8857971,d2HTkEdyG2A
17,8853742,iQ-f4N2yzTM
24,8851737,p3KZXi9JDKE
46,8844818,AV3P55Xu_Ow
14,8841511,PCzkHAI9D7k
16,8841029,-Ot0vHUyEpw
32,8840258,4fikvcuirtY
20,8839993,2XXKzkMzXbk
5,8837036,sOreUnGoIMg
3,8836423,P-e_bF4U_4w
3,8835596,d0pJ20YAVFY
32,8834796,jL-_mug5cC4
18,8832336,6-kZmn54vOs
3,8821292,rB8f6hb_4Ck
35,8815610,qoqA-th1ZPE
43,8810628,UHVPqR5s4bI
28.5,8806480,MVu8QbxafJE
13,8806212,qF1DTK4U1AM
25,8806170,Xzkzp2Y1t0o
18,8790363,nldB2mhyMEI
23,8787263,bM6ren2tPU8
39,8785056,g0AOf2AZ-8w
4,8783734,6r9inYPsLVI
14,8775570,FGmEQEfctX4
16,8772973,X-yIEMduRXk
14,8771913,dHwXV7IwEQs
39,8771883,yUKRkPKg5_U
23,8765876,dt8ANZIZ8Co
25,8760577,QZp2biJul1c
20,8759832,xxqy7Wz22Gs
17,8751582,KynkMn5Hv3Q
18,8750296,NOdDeqv2QIM
40,8746722,OC29BN3R8dM
15,8744615,O84fLDIU-T0
20,8742695,_dlExeOyFh4
24,8739779,clqcg1FZrnI
25,8738543,diwlAeVHNCI
18,8718790,wIYPuzWCCSw
12,8717005,kgEgOi32CE0
3,8706080,pir_muTzYM8
16,8705710,suZHkUxPzjE
8,8690983,_u-7rWKnVVo
38,8686343,PWZnenTQDB4
9,8663945,KSUWDJXPk6o
3,8663385,v3vWfuyGI4E
33,8652828,lPdhXdSiBzY
35,8649926,fCF8I_X1qKI
14,8649661,MT-Xe-5qpRQ
24,8648850,Na2hOcx4uX8
30,8648711,TmaAOV4SJNQ
25,8645982,Bl0s-1c5L0M
18,8643405,q1mLq0QCkPk
11,8642533,YiTHTTLvclA
13,8640350,s0_w3jAf5ho
25,8634213,d2-BHPI8ggM
31,8626198,3DGztcamZWA
30,8624163,xx97DuHGr2o
29,8613862,lSSWH4NOdgE
7,8604912,KJnMF96K5pI
32.875,8601071,ILwLN6hV-X8
23,8595756,EIzazUv2gtI
27,8593169,ht0DfjlZP80
40,8592921,Z8y05MbYm1Q
26,8582065,KbNL9ZyB49c
11,8579235,vBHild0PiTE
25,8575083,lUxi8IssLTM
36,8573538,Ti3hglIhVD8
18,8572903,jeVqPpWlPxg
27,8564853,9BPMTr-NS9s
27,8564229,EFYEni2gsK0
8,8559903,soCmD9b4ros
27,8556168,UnBZLFB7kLo
48,8548967,BoZ0Zwab6Oc
2,8543273,g5TxSM16S6Q
3,8539868,z0K6r1hoD7I
25,8533496,esDlUtMQmeU
29,8523972,ZKSze2vRcD8
36,8517379,1O6Qstncpnc
45,8504993,_CH8uu3L4D0
24,8502245,cds_rfHsJ3Y
21,8496133,WFbnOKOW__s
35,8483089,qY3L1bPNBAw
4,8477210,mlUIoA6NHxw
24.8,8475771,IJks7TIDfnk
32,8474540,oODreucZqmM
41,8464359,-_EVfrXqkEo
18,8463231,j2gOU4o1jsQ
12,8456882,BIFM5e4OFfI
24,8446419,d9HzyWafzf0
24,8439121,IKKbboquS9s
19,8438609,q5D55G7Ejs8
15,8424620,0yA6NNW3BPk
44,8420206,JaAm-0BBbmw
10,8412620,Dn_noN00sPo
15,8409963,tvXBhrLdIc0
38,8408072,iTgcp1oDk2M
3,8404090,bVv3PW8DCZI
4,8400351,TJ8fyB9CCVg
41,8397120,vnfm6hTIdig
21.857142857142858,8392349,psxdY1WUUHs
15,8388651,lmwog4HNZO4
5,8383747,xiX6Ro4TbyQ
24,8362785,0aaeUI1ucfQ
6,8352732,Te236EDr_-k
34,8346670,gM5OVZtq8xM
9,8340264,LHFhnnTWMgI
10,8331853,YHsdYu8RRSI
5,8327673,PUtk3ryShOo
43,8321084,ozGr4IsTUng
23,8316219,cPBGtKnNFuU
25,8314965,e-Og20cYMv0
8,8294050,OcY-i47Eduo
9,8291223,S5xQmaUV7ZA
25,8288922,Xo_frfPIgC4
12.875,8287718,ap-BkkrRg-o
5,8280613,XdKzUbAiswE
56,8269143,pM-jOfy_1jM
25,8267178,vHfPJ1-ERIQ
18,8266249,OHUsPiXfcfM
7,8253463,5KZ3MKraNKY
29,8247411,Y3sj_v62dpc
15,8243395,tqsy9Wtr1qE
11,8241453,mLxd2eU9L8o
11,8236869,I3igok9jQIo
33,8231695,t3CoEyYEf4A
3,8231019,kbLvOh1COgo
3,8228995,094y1Z2wpJg
30,8227412,mLUTB5TwM4o
10,8224906,tBKYI3-3lMg
48,8216758,y2TPOTlPU9M
4,8209605,61PVs2N61H0
15,8209265,TBJVvyMBDdk
8,8204495,82nSonWVgOk
18,8204163,saMLAFOuGjA
20,8203520,3tWbx5YhGF0
8,8197412,VpQo2rZLT5E
14,8191077,NVQtZNcDMvA
25,8184829,0XeYtTS4zJ8
18,8184329,UZzHnuvI8mI
2,8181458,Ky5RT5oGg0w
44,8175811,ZyHm55m7t-4
44,8174916,xBe-36v3lQo
4,8174093,QRiQXCkw3rs
25,8173701,7jUUse6b17c
3,8166494,cdqZDurzzEU
18,8164330,JGyHtu1ISyM
9,8163779,lX0TPbCSAbM
13,8160341,1N1RwMOcjks
8,8156178,gQG_2O9Bu6c
20,8154501,n7JigFZ-iZQ
12,8153096,Z9b0Hj-BfaM
44,8144963,6NMvQU9xNbo
20,8122357,QcTwbXLMm9c
9,8121045,W1RNbUaCKHA
21,8111954,h8r0z_q--b4
27,8106816,9wvzFOcwI40
45,8106286,Rp8NfZpMdX8
4,8102138,3d-6YanrbL4
25,8099436,cNm9xXtTpyA
13.5,8096277,Kw0Mvqpj3Rs
38,8095616,8pIzxS_G8-g
27,8093117,GJlNvSC5v6s
5,8091196,CaAY-jAjm0w
20,8090498,FiLP0SQmVwk
24,8089300,HCtDkpe89aY
33,8087474,7JUQvUv7QxY
14,8084424,DdDdQZHH2cM
5,8073348,GS-666L0VLE
10,8055298,TxeEzZvVGUc
14,8053287,mOFcANHerTA
23,8052515,rOJ1cw6mohw
4,8049822,6o7bCAZSxsg
27,8044326,hvAPFPHkYIA
55,8040617,IrnhtBxHDBY
36,8038521,E7o8tSavQI8
7,8034526,THVbtGqEO1o
2,8032910,NLTYw1s4e-8
3,8018870,1VId7QgMAT4
28.333333333333332,8014883,ByAXCjqBzLg
22,8013489,tF4DML7FIWk
38,8010506,r1mhvegC6is
22,8001413,KHfP3InQc94
19.75,7983125,AjhlUT-IiMY
42,7980276,vWAC8Wkt9ok
30,7974367,U8qJc6znzZc
8,7971920,pTCgWVjB6UE
26,7970604,ijj_hheGEi0
15,7940682,fbCSSV8RpMc
25,7937802,8F1J51GSPYY
26,7936743,oyJVqSQqDA8
16,7923324,R9lBtwvfzF4
10,7919217,LL55C3pgiEo
1,7917442,dZRqB0JLizw
27,7915781,-84tyDebx5I
24,7913343,OeVapCrI1pY
5,7912988,K1sXzIOglBQ
22,7910381,XOIZZEdfrfA
23,7900006,e14yTAdhTdY
4,7898934,_gpw7ij5sMc
20,7898418,sp_ntF4GmSE
30,7898234,P3QS83ubhHE
5,7895956,EBp341tSu_Q
8,7894415,cJTmumMot1U
11,7893609,v7C0OVhvofI
3,7890622,q1aelPRtZVE
1,7890208,t2AB05DypWk
19,7887689,Qgz5c-xWRRg
10,7885682,yRmOWcWdQAo
21,7879792,kZlLTnE1y1Q
21,7878128,j42VFHeptl8
5,7876059,1VIZ89FEjYI
35,7872088,cOKCrLpvOgg
19,7869653,QPistcpGB8o
45,7862816,wGz3SJe5d1w
24,7860515,7AP86CYeR30
25,7857745,HmP_wGYw1_g
25,7856842,O5xlSWOQsDA
23,7832614,VitvWa7qtLo
20,7830856,rW9-h7eWoXM
26,7827974,4Oy9s3aHpjo
28,7818391,2p3zZoraK9g
22,7812917,s_UcjEq2Dgk
25,7810455,6-aGt23ytyI
3,7806206,oois7rlbO8g
47,7802605,hj5Xv2L2X4M
21,7796922,hWGWFa3jznI
16,7792749,P-TGoeJKYY8
17,7792330,C4sAUc_ZGMY
32,7791650,fxrkhf17fU0
21,7791053,1OZqvprj_Rk
7,7784687,qeo9iorAPj8
33,7779830,b80TWrBflh8
40,7778435,iP62Tg04vww
3,7772142,p4JeRmYxGIg
8,7769821,yyN_7Y-qRFM
4,7765382,onkvOOT_Euk
24,7760250,atUQb_8WsiE
14,7760171,OU7fKIwaSOk
24,7757665,TRGHIN2PGIA
42,7757129,UuAywk8a_w8
12,7756957,2nsT9uQPIrk
36,7752772,TvFxQIvUHms
3,7750900,EFxuUSpO0Zg
39,7740556,enSvdtEutuw
15,7740106,lvtPavab5XI
24,7739839,7VHfzUhRTFo
25,7735373,8ANfAt4hJ6Y
29,7727547,miqkq2FtjhE
2,7727336,_PUEb8ppPbg
25,7725363,qFYcwbu-H-s
24,7721921,55XJ1ObZKaM
31,7719821,tI1JGPhYBS8
29,7717519,moOxq_8l_34
22,7716474,rFjJs6ZjPe8
15,7711881,mr7ZfX1E55g
25,7708006,EUGfsx2EmAw
38,7707252,C19IgOGkYGs
23,7706755,ZERtyMMCx64
24,7696492,1WVkRRgcymw
18,7696292,VafTMsrnSTU
25.428571428571427,7692338,cGJIl1TM074
9,7688464,BSlMAJ7SkMA
65,7688141,cmDvwrlSu-c
9,7685230,2af9K8nrk0Y
25,7684370,pgvBPAsDf2A
11,7676231,s1kwS3riCQI
41,7675433,LP02BulYw3g
40,7670835,GsLopdvhFpk
20,7670314,2EjxIQXBhlc
13,7665764,ODY6JWzS8WU
12,7665445,1j8eKeZBAJs
19,7664259,oVPYa7QCmRg
14,7659923,9eE0GTSsNrk
32,7653532,NrM4_kM1d1o
26,7650214,tBO8NYqvj3g
11,7644474,H5EfrMzg9JA
24,7643568,ald6Ma0vEW4
13,7642479,Ug4lB6XvUT0
6,7642283,4aeDlZOD-B0
24,7638735,gzy6ORqE9IY
30,7636120,t1WJTwy8I7c
18,7632751,wvsP_lzh2-8
22,7629095,ohrhxTLvfds
2,7627513,NIuT8QNqWPY
34,7627218,dmBvnY4rKHg
22,7621827,CUwg_JoNHpo
25,7612245,z6xXgUlBxwg
43,7611235,hmfo73iuUuc
41,7610686,4UFfD0HIhv4
37,7608429,rlqCj73sppw
4,7605253,2vfmL4q2koo
15,7598840,FOm8LqH5lz8
12,7568753,lyR7glRTKyU
6,7568052,CA9E4HHHbRk
13,7565332,hzyvYNN23uY
17,7552838,ljdwsoYTq7I
17,7550465,MVpAp3A8Ed8
29,7546947,yhoGtNiNX40
29,7544053,0sgk1sNUJR8
60,7542730,Y5yCbi4qcpk
7.666666666666667,7539871,n8OxyKNBsuQ
22,7539370,_AXx2XSI4Kw
9,7536733,w3333Fo6ufY
62,7535781,UXR_bqyAy4E
23,7527216,kGg44zdgHYM
23,7525155,Bp-GYzxGmAM
3,7523176,n8bLutlAfUc
8,7522078,j64oZLF443g
25,7521640,NigrQ9UcJy4
24,7509334,MpJIg_3DnLk
8,7504946,zWW1dtcsDGk
48,7502037,D7f04YOXQq8
22,7495479,Km71Rr9K-Bw
3,7489279,3xR1uRU1O8Q
5,7484227,_Rzm7cPzVUo
24,7483773,nRf4ZgzHoVw
3,7483273,Gl5DHRJsjqE
40,7482473,311ZcJozOhI
3,7482088,U5zLvsJZAwA
4,7468494,YspVHSxhncI
24,7461731,WomAGoEh-Ss
9,7461012,FoUsDnDAnqM
3,7458662,EOWP5Y7eErE
19,7458502,9Vpb7NH3LSo
32,7456928,bO7PgQ-DtZk
7,7455220,t1VIBfQm85s
26,7453861,O6P_qavLW2s
4,7439200,fV4EKm5lkVk
37,7437813,e5vv4IUw0pU
14,7435017,zb4KnVAlsuQ
31,7432498,GUJqRkBEEY4
21,7430092,CmmTz3W-JO0
6,7429670,l6N-Yq9Fw4U
25,7425685,dfJaOg3jo1M
14,7424304,o-vSpgM8RNI
14,7421640,e9l2T3YtiZ8
10,7419766,UBhlqe2OTt4
16,7407868,1G59N7yXjfM
9,7406888,JV7xHhvowGc
33,7403757,wMN4_spBXLQ
32,7396914,k-qVV8zyVmI
16,7394171,WABOrIYhR94
20,7394121,TzUQQJBv4g4
24,7392976,iuOYz8zt9J4
2,7392246,yxgy_FfGUnY
25,7387024,GdL3bmxUNYs
5,7383695,VS6tnF31zr4
23,7378007,SPtywMQMymI
15,7369625,_rV1rbRxdrg
29,7365599,PCZYPgprwFk
12,7365529,_Q7rcUm0Dro
2,7361300,HpVGe9EE9-0
23,7352824,vPQh1FrbOc0
1,7340147,z5y2BMxrAqw
3,7324835,PVxBTuxxyeQ
21,7321803,yoWJfsk0gvk
25,7318500,NhtPxMMOi4k
18,7315148,Txqq8q5-cRA
25,7312757,pQuk3t2aeBo
26,7310619,ejWkrd3t3II
44,7309150,8XUDSIxQRU4
20,7308655,LZzYGIdVM_s
3,7306614,yCQ9ymHhPdA
3,7305866,G9b7clmSd4g
3,7305840,t6weHm9HclQ
9,7305672,rIMw4mPRz6Y
11,7305342,Di310WS8zLk
16,7300074,xYQ28eu35gI
29,7294876,aIsFywuZPoQ
52,7286115,zYpUs22wAL4
16,7280050,R84W2hbmaKk
42,7274156,lGOofzZOyl8
13,7274009,YEoCQSXl_EY
16,7263934,2UsQKKmDEzQ
30,7257389,vRFS0MYTC1I
39,7254273,ZCqG45PtfkE
5,7252375,zsXhHhSPrnc
18,7248384,VuoSaVFds-g
32,7243564,6jfIOa_zgRc
15,7232816,aNesXheELPY
11,7227105,C6P6hrWyidA
3,7227023,1yXTUQZALFE
15,7226820,xBvZJ5PsZjA
13,7226006,zmgYlYw7Uwk
12,7225838,oO5Xu4hhthw
34,7219133,qsobCAGiuRU
19,7215663,KLjUPvrSG_Q
31,7215122,R3JQPlYb6vg
16,7213147,mraaayzfg9w
16,7204308,ilv0MfN9TsM
7,7202398,zqllxbPWKNI
